track_name,track_id,date_added,album_name,release_date,track_duration_ms,track_popularity,artist,artist_id,artist_followers,artist_popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Leave Her Wild,5cuYa1jn3hohHZJCGC0B7d,2019-05-17T22:30:55Z,Leave Her Wild,2019-04-26,199629,54,Tyler Rich,78eqps3BavCqe2q7GCU1VK,10303,57,"contemporary country,country pop",0.402,0.754,0,-5.268,1,0.0571,0.0394,0.0,0.128,0.502,173.887,4
What If I Never Get Over You,1kqVSbwdlNKsPGv0aehcAZ,2019-05-17T22:30:55Z,What If I Never Get Over You,2019-05-17,206230,55,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,2458147,71,"contemporary country,country,country dawn,country pop,country road,neo mellow",0.58,0.725,0,-5.124,1,0.0273,0.016,0.0,0.107,0.369,93.014,4
We Were,6JOeNbZ3X6dtXusG3hkHn8,2019-05-17T22:30:55Z,We Were,2019-05-14,189104,62,Keith Urban,0u2FHSq3ln94y5Q57xazwf,3087022,75,"australian country,contemporary country,country,country road",0.44,0.8029999999999999,5,-6.162000000000001,1,0.0512,0.127,0.0,0.128,0.633,79.312,4
Beer Can’t Fix,0g0d7TYam9svE9sZKDVyOg,2019-05-17T22:30:55Z,Beer Can’t Fix,2019-05-17,209733,55,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,2618676,81,"contemporary country,country,country road,modern country rock",0.711,0.774,7,-4.0680000000000005,1,0.0308,0.0317,0.0,0.124,0.9390000000000001,111.016,4
